1000,0.001586,0.001237
2000,0.000966,0.000547
3000,0.002846,0.002145
4000,0.010382,0.009549
5000,0.006939,0.005548
6000,0.009982,0.008280
7000,0.005114,0.003151
8000,0.002012,0.000363
9000,0.017369,0.014893
10000,0.005361,0.002699
11000,0.010767,0.007718
12000,0.005475,0.003173
13000,0.006192,0.002800
14000,0.004171,0.001050
15000,0.008574,0.005732
16000,0.006465,0.002216
17000,0.006248,0.002351
18000,0.009964,0.005631
19000,0.019530,0.014423
20000,0.006429,0.001972
21000,0.010988,0.006325
22000,0.014229,0.008167
23000,0.010854,0.004696
24000,0.013276,0.008012
25000,0.010284,0.004443
26000,0.015328,0.008852
27000,0.012675,0.005919
28000,0.011716,0.004270
29000,0.027180,0.019322
30000,0.023697,0.017005
31000,0.011222,0.002565
32000,0.014544,0.006831
33000,0.019454,0.012770
34000,0.012272,0.002726
35000,0.012569,0.004367
36000,0.015837,0.007910
37000,0.025436,0.017225
38000,0.017530,0.008724
39000,0.016195,0.005698
40000,0.024774,0.015372
41000,0.020842,0.011280
42000,0.013137,0.003177
43000,0.018164,0.008790
44000,0.020280,0.010255
45000,0.026219,0.019786
46000,0.011816,0.005117
47000,0.011257,0.005351
48000,0.016725,0.010071
49000,0.007983,0.001880
50000,0.008244,0.001700
51000,0.021878,0.014113
52000,0.013786,0.005528
53000,0.010295,0.003796
54000,0.021304,0.013451
55000,0.009593,0.002418
56000,0.008609,0.001751
57000,0.021369,0.013355
58000,0.028712,0.020207
59000,0.012647,0.003891
60000,0.011293,0.003426
61000,0.030039,0.022536
62000,0.015170,0.006929
63000,0.019088,0.008599
64000,0.024318,0.015763
65000,0.030463,0.020161
66000,0.027195,0.016986
67000,0.010987,0.001798
68000,0.011405,0.002043
69000,0.010672,0.002926
70000,0.026441,0.015314
71000,0.017248,0.007858
72000,0.015516,0.007563
73000,0.013706,0.004092
74000,0.026527,0.016123
75000,0.018968,0.008666
76000,0.027420,0.018304
77000,0.017288,0.007139
78000,0.019794,0.009621
79000,0.034125,0.021540
80000,0.022271,0.010442
81000,0.014873,0.003018
82000,0.031121,0.020940
83000,0.021720,0.011542
84000,0.021373,0.010029
85000,0.017127,0.003651
86000,0.013948,0.002986
87000,0.030149,0.016335
88000,0.028020,0.016031
89000,0.032021,0.018874
90000,0.024466,0.011886
91000,0.015730,0.004299
92000,0.032140,0.017688
93000,0.015799,0.003114
94000,0.015458,0.003220
95000,0.041653,0.030335
96000,0.026879,0.014577
97000,0.018329,0.004873
98000,0.031896,0.017237
99000,0.017686,0.004555
100000,0.020036,0.005741
101000,0.029144,0.015797
102000,0.029676,0.015743
103000,0.029435,0.015920
104000,0.034628,0.020631
105000,0.031185,0.016132
106000,0.019722,0.006054
107000,0.038114,0.022828
108000,0.019619,0.004271
109000,0.019484,0.005599
110000,0.029332,0.003496
111000,0.018649,0.003791
112000,0.035298,0.019566
113000,0.031400,0.017425
114000,0.039671,0.024201
115000,0.046546,0.029195
116000,0.022177,0.005854
117000,0.025251,0.009090
118000,0.025397,0.010669
119000,0.025254,0.010641
120000,0.027252,0.012502
121000,0.030701,0.016883
122000,0.043885,0.025589
123000,0.025608,0.009425
124000,0.022915,0.006046
125000,0.034469,0.014708
126000,0.026768,0.006608
127000,0.042726,0.025452
128000,0.025853,0.008844
129000,0.028112,0.010103
130000,0.036330,0.020289
131000,0.028162,0.011485
132000,0.028955,0.009407
133000,0.034563,0.017137
134000,0.028879,0.011441
135000,0.026842,0.005265
136000,0.047112,0.029308
137000,0.028508,0.008617
138000,0.030058,0.006158
139000,0.044863,0.026435
140000,0.031825,0.012241
141000,0.044858,0.025659
142000,0.035336,0.016427
143000,0.023459,0.005016
144000,0.024536,0.004954
145000,0.030238,0.009631
146000,0.043633,0.024780
147000,0.026280,0.006389
148000,0.055404,0.035204
149000,0.025791,0.005126
150000,0.064570,0.040683
151000,0.030185,0.008903
152000,0.055647,0.033779
153000,0.022667,0.003861
154000,0.035018,0.014112
155000,0.031591,0.010178
156000,0.030002,0.009721
157000,0.040150,0.018818
158000,0.030280,0.009820
159000,0.043593,0.018189
160000,0.047192,0.024116
161000,0.040141,0.015881
162000,0.052810,0.025928
163000,0.038538,0.016487
164000,0.032843,0.011523
165000,0.028062,0.006978
166000,0.044670,0.022838
167000,0.043468,0.023188
168000,0.028578,0.006053
169000,0.033961,0.006851
170000,0.048886,0.024705
171000,0.028878,0.004582
172000,0.034543,0.007103
173000,0.045395,0.022828
174000,0.030102,0.006797
175000,0.033184,0.009772
176000,0.037438,0.013865
177000,0.046857,0.023887
178000,0.042787,0.016797
179000,0.037786,0.012740
180000,0.032563,0.006424
181000,0.050713,0.024561
182000,0.036929,0.007295
183000,0.035910,0.007488
184000,0.055600,0.032413
185000,0.052056,0.028188
186000,0.031619,0.006880
187000,0.039653,0.014479
188000,0.048020,0.022056
189000,0.032868,0.006915
190000,0.044503,0.018988
191000,0.030994,0.006397
192000,0.043589,0.016949
193000,0.044274,0.018734
194000,0.046433,0.021716
195000,0.038261,0.012789
196000,0.037589,0.011839
197000,0.048204,0.023065
198000,0.036729,0.009915
199000,0.050586,0.023745
200000,0.040977,0.012819
201000,0.064215,0.037934
202000,0.037101,0.009264
203000,0.039063,0.012144
204000,0.051357,0.023351
205000,0.039070,0.012739
206000,0.064075,0.033514
207000,0.036737,0.007906
208000,0.046820,0.013939
209000,0.045960,0.016623
210000,0.051273,0.022996
211000,0.059153,0.032569
212000,0.047034,0.020782
213000,0.054612,0.026173
214000,0.042767,0.008733
215000,0.039915,0.008026
216000,0.036914,0.006233
217000,0.043834,0.012942
218000,0.062640,0.032869
219000,0.068212,0.036246
220000,0.044222,0.011197
221000,0.044557,0.013734
222000,0.051680,0.021033
223000,0.050703,0.020461
224000,0.046011,0.015286
225000,0.043966,0.012191
226000,0.041894,0.009728
227000,0.055153,0.025456
228000,0.049581,0.015141
229000,0.051102,0.022831
230000,0.040191,0.007635
231000,0.064337,0.032048
232000,0.057690,0.020907
233000,0.039481,0.007966
234000,0.062663,0.030680
235000,0.039794,0.008227
236000,0.042891,0.010649
237000,0.039008,0.008812
238000,0.050324,0.018904
239000,0.047669,0.009447
240000,0.059201,0.025957
241000,0.041764,0.008353
242000,0.040779,0.009641
243000,0.052138,0.013413
244000,0.037150,0.007415
245000,0.060003,0.027614
246000,0.056821,0.023181
247000,0.064658,0.029223
248000,0.066639,0.032096
249000,0.056906,0.023292
250000,0.072886,0.038986
251000,0.044714,0.010367
252000,0.080302,0.040141
253000,0.042104,0.009780
254000,0.076790,0.043909
255000,0.044490,0.008840
256000,0.052899,0.019743
257000,0.059465,0.023521
258000,0.061548,0.025749
259000,0.063391,0.028738
260000,0.043085,0.008532
261000,0.051199,0.014636
262000,0.051893,0.013740
263000,0.055866,0.019659
264000,0.049533,0.016058
265000,0.050397,0.017889
266000,0.077687,0.044162
267000,0.057868,0.022364
268000,0.054950,0.015922
269000,0.067222,0.027915
270000,0.046410,0.011008
271000,0.059247,0.021623
272000,0.059787,0.024836
273000,0.048613,0.013640
274000,0.057581,0.014453
275000,0.054465,0.017254
276000,0.052108,0.013586
277000,0.052061,0.014385
278000,0.077632,0.042549
279000,0.054782,0.017077
280000,0.046931,0.009415
281000,0.066818,0.032376
282000,0.058684,0.018173
283000,0.084379,0.048386
284000,0.047904,0.010450
285000,0.064018,0.027032
286000,0.063093,0.018339
287000,0.072404,0.026905
288000,0.052155,0.010226
289000,0.076854,0.039959
290000,0.047513,0.011182
291000,0.051334,0.010700
292000,0.082654,0.044654
293000,0.052924,0.011319
294000,0.069839,0.019516
295000,0.060757,0.022707
296000,0.059133,0.012130
297000,0.083482,0.043837
298000,0.070343,0.030046
299000,0.050745,0.014283
300000,0.057330,0.016058
301000,0.052061,0.010958
302000,0.080397,0.039509
303000,0.055820,0.012091
304000,0.050658,0.010641
305000,0.074888,0.032862
306000,0.061469,0.012727
307000,0.075535,0.036702
308000,0.056227,0.015257
309000,0.064440,0.022479
310000,0.062904,0.019438
311000,0.055421,0.014002
312000,0.059079,0.015698
313000,0.056908,0.010594
314000,0.054740,0.011831
315000,0.068163,0.026473
316000,0.069580,0.022315
317000,0.063464,0.012160
318000,0.067441,0.024801
319000,0.071580,0.028511
320000,0.069104,0.027337
321000,0.056486,0.018854
322000,0.052703,0.011031
323000,0.061279,0.018635
324000,0.074738,0.029454
325000,0.060155,0.016149
326000,0.073661,0.021613
327000,0.059575,0.015631
328000,0.074240,0.026603
329000,0.055796,0.012792
330000,0.084993,0.042433
331000,0.055336,0.011459
332000,0.056156,0.014118
333000,0.065261,0.020120
334000,0.065857,0.019325
335000,0.073778,0.020468
336000,0.097808,0.054508
337000,0.073105,0.029635
338000,0.057455,0.012508
339000,0.060923,0.011094
340000,0.090150,0.045455
341000,0.071156,0.017001
342000,0.079876,0.034666
343000,0.071974,0.025341
344000,0.062296,0.011981
345000,0.080153,0.026320
346000,0.063024,0.016435
347000,0.067926,0.020655
348000,0.081595,0.031778
349000,0.069962,0.022066
350000,0.083643,0.030594
351000,0.075306,0.029179
352000,0.068649,0.021385
353000,0.058087,0.011960
354000,0.070607,0.021621
355000,0.070351,0.021312
356000,0.058922,0.012136
357000,0.078577,0.027602
358000,0.079315,0.030506
359000,0.067539,0.012373
360000,0.078400,0.027737
361000,0.063386,0.013133
362000,0.072093,0.018325
363000,0.082776,0.029324
364000,0.082661,0.028858
365000,0.062641,0.015320
366000,0.083794,0.032900
367000,0.076324,0.015278
368000,0.076991,0.027029
369000,0.063778,0.013236
370000,0.073488,0.023425
371000,0.067577,0.015497
372000,0.064955,0.013244
373000,0.083286,0.032496
374000,0.081894,0.034125
375000,0.076648,0.026688
376000,0.066389,0.013512
377000,0.078066,0.027712
378000,0.095055,0.042211
379000,0.085938,0.034378
380000,0.067209,0.012905
381000,0.077787,0.015419
382000,0.065657,0.012798
383000,0.078441,0.015359
384000,0.064892,0.013387
385000,0.069584,0.017010
386000,0.066090,0.012806
387000,0.078886,0.015683
388000,0.105638,0.052017
389000,0.065333,0.013480
390000,0.073861,0.019437
391000,0.075609,0.020343
392000,0.094115,0.040099
393000,0.081867,0.027477
394000,0.082282,0.030350
395000,0.074194,0.020490
396000,0.094829,0.037322
397000,0.068746,0.014228
398000,0.071867,0.017012
399000,0.070778,0.014159
400000,0.082180,0.025363
401000,0.096190,0.041294
402000,0.077998,0.019196
403000,0.098521,0.040768
404000,0.100103,0.044680
405000,0.082177,0.026964
406000,0.089123,0.032542
407000,0.072004,0.017334
408000,0.073602,0.014748
409000,0.073604,0.016783
410000,0.069355,0.013758
411000,0.104619,0.039290
412000,0.096764,0.040038
413000,0.081818,0.020574
414000,0.075302,0.016220
415000,0.085280,0.028499
416000,0.092043,0.033380
417000,0.101322,0.042039
418000,0.086434,0.026223
419000,0.071859,0.014553
420000,0.099440,0.040120
421000,0.095234,0.035090
422000,0.076196,0.019017
423000,0.083933,0.026679
424000,0.097064,0.035665
425000,0.076286,0.014831
426000,0.099968,0.039609
427000,0.083821,0.018589
428000,0.088972,0.030503
429000,0.074005,0.014682
430000,0.087345,0.017315
431000,0.074012,0.015022
432000,0.092429,0.021649
433000,0.111589,0.046443
434000,0.082861,0.021711
435000,0.096415,0.028064
436000,0.090582,0.030569
437000,0.083706,0.023116
438000,0.096921,0.038667
439000,0.083326,0.027889
440000,0.071171,0.013105
441000,0.080437,0.017758
442000,0.095423,0.034141
443000,0.097785,0.038597
444000,0.074176,0.012805
445000,0.100312,0.028343
446000,0.087116,0.029301
447000,0.092987,0.030997
448000,0.079940,0.015953
449000,0.082694,0.016624
450000,0.106141,0.033695
451000,0.083140,0.018358
452000,0.076213,0.015938
453000,0.080113,0.019597
454000,0.099997,0.026262
455000,0.080477,0.016651
456000,0.082982,0.017027
457000,0.085876,0.019619
458000,0.077365,0.014941
459000,0.079063,0.015511
460000,0.082643,0.016339
461000,0.104825,0.043386
462000,0.083515,0.022126
463000,0.109247,0.034725
464000,0.111904,0.044743
465000,0.084185,0.020819
466000,0.093311,0.030971
467000,0.087215,0.020160
468000,0.082323,0.015719
469000,0.084500,0.017870
470000,0.107275,0.030500
471000,0.092200,0.020316
472000,0.125305,0.059160
473000,0.079472,0.016746
474000,0.126147,0.062012
475000,0.094061,0.022611
476000,0.085461,0.020507
477000,0.099160,0.033714
478000,0.095701,0.030461
479000,0.099805,0.035294
480000,0.087001,0.020980
481000,0.112047,0.033681
482000,0.128934,0.060825
483000,0.094750,0.029944
484000,0.099255,0.030570
485000,0.105514,0.039109
486000,0.099122,0.027349
487000,0.087730,0.021546
488000,0.102049,0.032828
489000,0.099454,0.033372
490000,0.085812,0.017714
491000,0.121370,0.048058
492000,0.091002,0.021516
493000,0.093046,0.021458
494000,0.083928,0.017363
495000,0.099516,0.029369
496000,0.087109,0.019598
497000,0.122662,0.050768
498000,0.083605,0.017983
499000,0.089194,0.016228
500000,0.089280,0.016744
501000,0.120991,0.039473
502000,0.088562,0.020145
503000,0.103585,0.032049
504000,0.093964,0.023535
505000,0.092034,0.025595
506000,0.109757,0.042934
507000,0.092504,0.017958
508000,0.097645,0.027802
509000,0.102458,0.036457
510000,0.122007,0.054637
511000,0.090289,0.018629
512000,0.087732,0.018950
513000,0.087905,0.018471
514000,0.108821,0.035592
515000,0.102879,0.032463
516000,0.129509,0.056317
517000,0.120262,0.044976
518000,0.105926,0.033210
519000,0.105941,0.037366
520000,0.087878,0.018180
521000,0.117614,0.047295
522000,0.105758,0.020346
523000,0.094966,0.024270
524000,0.128684,0.048062
525000,0.092790,0.018084
526000,0.112594,0.040005
527000,0.108410,0.028298
528000,0.094193,0.020899
529000,0.121042,0.039328
530000,0.106088,0.034131
531000,0.143555,0.060739
532000,0.109725,0.033486
533000,0.093299,0.020743
534000,0.095983,0.018145
535000,0.122880,0.048121
536000,0.103282,0.030024
537000,0.113753,0.028705
538000,0.112480,0.033364
539000,0.109817,0.036306
540000,0.091279,0.020270
541000,0.116477,0.039943
542000,0.094569,0.018709
543000,0.095300,0.021305
544000,0.107054,0.028423
545000,0.088279,0.017659
546000,0.099341,0.025994
547000,0.093069,0.017551
548000,0.106556,0.029341
549000,0.096956,0.023911
550000,0.103287,0.025074
551000,0.104091,0.027220
552000,0.094402,0.019320
553000,0.108297,0.022487
554000,0.098211,0.019441
555000,0.092363,0.017893
556000,0.098655,0.019431
557000,0.093932,0.019236
558000,0.116494,0.037687
559000,0.100969,0.019005
560000,0.100625,0.019058
561000,0.109157,0.030785
562000,0.100097,0.020779
563000,0.095091,0.018984
564000,0.109088,0.030253
565000,0.096295,0.019667
566000,0.098339,0.018578
567000,0.118252,0.041968
568000,0.113794,0.034467
569000,0.112314,0.035447
570000,0.113436,0.022778
571000,0.097337,0.019438
572000,0.132871,0.040508
573000,0.102116,0.020794
574000,0.103609,0.024969
575000,0.104157,0.025240
576000,0.106036,0.023541
577000,0.115345,0.035613
578000,0.123820,0.045442
579000,0.117108,0.037111
580000,0.114806,0.036431
581000,0.125541,0.042406
582000,0.121232,0.024487
583000,0.110918,0.029909
584000,0.118258,0.037127
585000,0.104989,0.021299
586000,0.115559,0.032678
587000,0.122746,0.047162
588000,0.121656,0.037737
589000,0.119568,0.042814
590000,0.109239,0.024670
591000,0.140437,0.042427
592000,0.135170,0.039490
593000,0.123721,0.042273
594000,0.121221,0.023531
595000,0.123765,0.035932
596000,0.105879,0.024936
597000,0.129593,0.037041
598000,0.110585,0.024173
599000,0.134488,0.054222
600000,0.131343,0.046769
601000,0.112992,0.031477
602000,0.124275,0.042226
603000,0.115104,0.032791
604000,0.106562,0.021501
